adm_cd,adm_nm,year,m_pop,fm_pop
4311132000,충청북도 청주시 상당구 미원면,202009,2594,2475
4311133000,충청북도 청주시 상당구 가덕면,202009,2032,1953
4311134000,충청북도 청주시 상당구 남일면,202009,3525,3433
4311135000,충청북도 청주시 상당구 문의면,202009,2102,1970
4311152500,충청북도 청주시 상당구 중앙동,202009,2870,2932
4311154500,충청북도 청주시 상당구 성안동,202009,3590,3427
4311162000,충청북도 청주시 상당구 탑대성동,202009,4453,4604
4311167000,충청북도 청주시 상당구 영운동,202009,5415,5559
4311168000,충청북도 청주시 상당구 금천동,202009,14584,15386
4311169000,충청북도 청주시 상당구 용담.명암.산성동,202009,6719,6911
4311172000,충청북도 청주시 상당구 용암1동,202009,27172,26876
4311173000,충청북도 청주시 상당구 용암2동,202009,16797,17320
4311231000,충청북도 청주시 서원구 남이면,202009,5339,4887
4311232000,충청북도 청주시 서원구 현도면,202009,1747,1633
4311251000,충청북도 청주시 서원구 사직1동,202009,4044,3876
4311252000,충청북도 청주시 서원구 사직2동,202009,7108,7496
4311253000,충청북도 청주시 서원구 사창동,202009,7457,7575
4311254000,충청북도 청주시 서원구 모충동,202009,7436,7436
4311255000,충청북도 청주시 서원구 산남동,202009,13469,13576
4311256000,충청북도 청주시 서원구 분평동,202009,15359,16058
4311257000,충청북도 청주시 서원구 수곡1동,202009,6982,6826
4311258000,충청북도 청주시 서원구 수곡2동,202009,6806,6933
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,202009,22360,23080
4311325000,충청북도 청주시 흥덕구 오송읍,202009,11637,11801
4311331000,충청북도 청주시 흥덕구 강내면,202009,5569,5319
4311332000,충청북도 청주시 흥덕구 옥산면,202009,9264,8796
4311370000,충청북도 청주시 흥덕구 운천.신봉동,202009,8730,8753
4311374100,충청북도 청주시 흥덕구 복대1동,202009,26369,25546
4311374200,충청북도 청주시 흥덕구 복대2동,202009,8306,7993
4311374700,충청북도 청주시 흥덕구 가경동,202009,25161,26206
4311375100,충청북도 청주시 흥덕구 봉명1동,202009,5189,4624
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,202009,13118,11519
4311376000,충청북도 청주시 흥덕구 강서제1동,202009,14415,14045
4311377000,충청북도 청주시 흥덕구 강서제2동,202009,7137,6341
4311425000,충청북도 청주시 청원구 내수읍,202009,10181,9580
4311425300,충청북도 청주시 청원구 오창읍,202009,36769,32466
4311431000,충청북도 청주시 청원구 북이면,202009,2489,2194
4311451000,충청북도 청주시 청원구 우암동,202009,6271,6193
4311452000,충청북도 청주시 청원구 내덕1동,202009,4474,4348
4311453000,충청북도 청주시 청원구 내덕2동,202009,6022,5644
4311454000,충청북도 청주시 청원구 율량.사천동,202009,23981,24621
4311455000,충청북도 청주시 청원구 오근장동,202009,9107,9446
4311131000,충청북도 청주시 상당구 낭성면,202010,1185,1093
4311132000,충청북도 청주시 상당구 미원면,202010,2587,2473
4311133000,충청북도 청주시 상당구 가덕면,202010,2021,1946
4311134000,충청북도 청주시 상당구 남일면,202010,3504,3428
4311135000,충청북도 청주시 상당구 문의면,202010,2086,1963
4311152500,충청북도 청주시 상당구 중앙동,202010,2860,2938
4311154500,충청북도 청주시 상당구 성안동,202010,3571,3414
4311162000,충청북도 청주시 상당구 탑대성동,202010,4437,4585
4311167000,충청북도 청주시 상당구 영운동,202010,5361,5498
4311168000,충청북도 청주시 상당구 금천동,202010,14505,15323
4311169000,충청북도 청주시 상당구 용담.명암.산성동,202010,6696,6906
4311172000,충청북도 청주시 상당구 용암1동,202010,27176,26888
4311173000,충청북도 청주시 상당구 용암2동,202010,18092,18569
4311231000,충청북도 청주시 서원구 남이면,202010,5331,4885
4311232000,충청북도 청주시 서원구 현도면,202010,1744,1633
4311251000,충청북도 청주시 서원구 사직1동,202010,4012,3854
4311252000,충청북도 청주시 서원구 사직2동,202010,7085,7458
4311253000,충청북도 청주시 서원구 사창동,202010,7409,7556
4311254000,충청북도 청주시 서원구 모충동,202010,7440,7411
4311255000,충청북도 청주시 서원구 산남동,202010,13429,13538
4311256000,충청북도 청주시 서원구 분평동,202010,15187,15902
4311257000,충청북도 청주시 서원구 수곡1동,202010,6926,6800
4311258000,충청북도 청주시 서원구 수곡2동,202010,6773,6904
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,202010,22221,22974
4311325000,충청북도 청주시 흥덕구 오송읍,202010,11647,11794
4311331000,충청북도 청주시 흥덕구 강내면,202010,5572,5330
4311332000,충청북도 청주시 흥덕구 옥산면,202010,9237,8795
4311370000,충청북도 청주시 흥덕구 운천.신봉동,202010,8680,8697
4311374100,충청북도 청주시 흥덕구 복대1동,202010,26278,25488
4311374200,충청북도 청주시 흥덕구 복대2동,202010,8279,7964
4311374700,충청북도 청주시 흥덕구 가경동,202010,25120,26155
4311375100,충청북도 청주시 흥덕구 봉명1동,202010,5213,4642
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,202010,13049,11484
4311376000,충청북도 청주시 흥덕구 강서제1동,202010,14432,14039
4311377000,충청북도 청주시 흥덕구 강서제2동,202010,7100,6325
4311425000,충청북도 청주시 청원구 내수읍,202010,10151,9595
4311425300,충청북도 청주시 청원구 오창읍,202010,36840,32528
4311431000,충청북도 청주시 청원구 북이면,202010,2494,2187
4311451000,충청북도 청주시 청원구 우암동,202010,6259,6176
4311452000,충청북도 청주시 청원구 내덕1동,202010,4450,4308
4311453000,충청북도 청주시 청원구 내덕2동,202010,6021,5624
4311454000,충청북도 청주시 청원구 율량.사천동,202010,23928,24518
4311455000,충청북도 청주시 청원구 오근장동,202010,9095,9415
4311131000,충청북도 청주시 상당구 낭성면,202011,1179,1092
4311132000,충청북도 청주시 상당구 미원면,202011,2581,2474
4311133000,충청북도 청주시 상당구 가덕면,202011,2022,1945
4311134000,충청북도 청주시 상당구 남일면,202011,3481,3412
4311135000,충청북도 청주시 상당구 문의면,202011,2076,1949
4311152500,충청북도 청주시 상당구 중앙동,202011,2844,2932
4311154500,충청북도 청주시 상당구 성안동,202011,3563,3408
4311162000,충청북도 청주시 상당구 탑대성동,202011,4415,4559
4311167000,충청북도 청주시 상당구 영운동,202011,5353,5489
4311168000,충청북도 청주시 상당구 금천동,202011,14454,15281
4311169000,충청북도 청주시 상당구 용담.명암.산성동,202011,6681,6915
4311172000,충청북도 청주시 상당구 용암1동,202011,27253,26996
4311173000,충청북도 청주시 상당구 용암2동,202011,18429,18944
4311231000,충청북도 청주시 서원구 남이면,202011,5314,4868
4311232000,충청북도 청주시 서원구 현도면,202011,1733,1627
4311251000,충청북도 청주시 서원구 사직1동,202011,3969,3825
4311252000,충청북도 청주시 서원구 사직2동,202011,7048,7424
4311253000,충청북도 청주시 서원구 사창동,202011,7393,7532
4311254000,충청북도 청주시 서원구 모충동,202011,7435,7364
4311255000,충청북도 청주시 서원구 산남동,202011,13381,13498
4311256000,충청북도 청주시 서원구 분평동,202011,15131,15847
4311257000,충청북도 청주시 서원구 수곡1동,202011,6911,6769
4311258000,충청북도 청주시 서원구 수곡2동,202011,6743,6883
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,202011,22184,22925
4311325000,충청북도 청주시 흥덕구 오송읍,202011,11673,11809
4311331000,충청북도 청주시 흥덕구 강내면,202011,5566,5316
4311332000,충청북도 청주시 흥덕구 옥산면,202011,9237,8811
4311370000,충청북도 청주시 흥덕구 운천.신봉동,202011,8659,8634
4311374100,충청북도 청주시 흥덕구 복대1동,202011,26247,25479
4311374200,충청북도 청주시 흥덕구 복대2동,202011,8292,7941
4311374700,충청북도 청주시 흥덕구 가경동,202011,25228,26266
4311375100,충청북도 청주시 흥덕구 봉명1동,202011,5198,4663
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,202011,13001,11413
4311376000,충청북도 청주시 흥덕구 강서제1동,202011,14418,14031
4311377000,충청북도 청주시 흥덕구 강서제2동,202011,7101,6328
4311425000,충청북도 청주시 청원구 내수읍,202011,10113,9545
4311425300,충청북도 청주시 청원구 오창읍,202011,37076,32673
4311431000,충청북도 청주시 청원구 북이면,202011,2487,2172
4311451000,충청북도 청주시 청원구 우암동,202011,6251,6159
4311452000,충청북도 청주시 청원구 내덕1동,202011,4432,4273
4311453000,충청북도 청주시 청원구 내덕2동,202011,6314,5907
4311454000,충청북도 청주시 청원구 율량.사천동,202011,23765,24319
4311455000,충청북도 청주시 청원구 오근장동,202011,9085,9402
4311131000,충청북도 청주시 상당구 낭성면,202012,1173,1087
4311132000,충청북도 청주시 상당구 미원면,202012,2568,2462
4311133000,충청북도 청주시 상당구 가덕면,202012,2019,1932
4311134000,충청북도 청주시 상당구 남일면,202012,3467,3403
4311135000,충청북도 청주시 상당구 문의면,202012,2077,1943
4311152500,충청북도 청주시 상당구 중앙동,202012,2987,3042
4311154500,충청북도 청주시 상당구 성안동,202012,3524,3387
4311162000,충청북도 청주시 상당구 탑대성동,202012,4357,4509
4311167000,충청북도 청주시 상당구 영운동,202012,5320,5441
4311168000,충청북도 청주시 상당구 금천동,202012,14658,15498
4311169000,충청북도 청주시 상당구 용담.명암.산성동,202012,6676,6874
4311172000,충청북도 청주시 상당구 용암1동,202012,27193,26997
4311173000,충청북도 청주시 상당구 용암2동,202012,18461,18979
4311231000,충청북도 청주시 서원구 남이면,202012,5283,4835
4311232000,충청북도 청주시 서원구 현도면,202012,1731,1619
4311251000,충청북도 청주시 서원구 사직1동,202012,3943,3792
4311252000,충청북도 청주시 서원구 사직2동,202012,7010,7357
4311253000,충청북도 청주시 서원구 사창동,202012,7342,7521
4311254000,충청북도 청주시 서원구 모충동,202012,7373,7325
4311255000,충청북도 청주시 서원구 산남동,202012,13339,13443
4311256000,충청북도 청주시 서원구 분평동,202012,15065,15764
4311257000,충청북도 청주시 서원구 수곡1동,202012,6879,6760
4311258000,충청북도 청주시 서원구 수곡2동,202012,6707,6844
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,202012,22023,22765
4311325000,충청북도 청주시 흥덕구 오송읍,202012,11736,11866
4311331000,충청북도 청주시 흥덕구 강내면,202012,5551,5308
4311332000,충청북도 청주시 흥덕구 옥산면,202012,9238,8780
4311370000,충청북도 청주시 흥덕구 운천.신봉동,202012,8609,8578
4311374100,충청북도 청주시 흥덕구 복대1동,202012,26131,25298
4311374200,충청북도 청주시 흥덕구 복대2동,202012,8261,7922
4311374700,충청북도 청주시 흥덕구 가경동,202012,25789,26845
4311375100,충청북도 청주시 흥덕구 봉명1동,202012,5187,4641
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,202012,12978,11366
4311376000,충청북도 청주시 흥덕구 강서제1동,202012,14402,14012
4311377000,충청북도 청주시 흥덕구 강서제2동,202012,7076,6292
4311425000,충청북도 청주시 청원구 내수읍,202012,10054,9473
4311425300,충청북도 청주시 청원구 오창읍,202012,37223,32843
4311431000,충청북도 청주시 청원구 북이면,202012,2480,2164
4311451000,충청북도 청주시 청원구 우암동,202012,6234,6111
4311452000,충청북도 청주시 청원구 내덕1동,202012,4376,4228
4311453000,충청북도 청주시 청원구 내덕2동,202012,6710,6325
4311454000,충청북도 청주시 청원구 율량.사천동,202012,23592,24155
4311455000,충청북도 청주시 청원구 오근장동,202012,9046,9359
4311131000,충청북도 청주시 상당구 낭성면,202101,1164,1081
4311132000,충청북도 청주시 상당구 미원면,202101,2554,2465
4311133000,충청북도 청주시 상당구 가덕면,202101,2008,1923
4311134000,충청북도 청주시 상당구 남일면,202101,3468,3389
4311135000,충청북도 청주시 상당구 문의면,202101,2066,1943
4311152500,충청북도 청주시 상당구 중앙동,202101,3114,3167
4311154500,충청북도 청주시 상당구 성안동,202101,3515,3371
4311162000,충청북도 청주시 상당구 탑대성동,202101,4335,4506
4311167000,충청북도 청주시 상당구 영운동,202101,5296,5426
4311168000,충청북도 청주시 상당구 금천동,202101,14878,15742
4311169000,충청북도 청주시 상당구 용담.명암.산성동,202101,6694,6883
4311172000,충청북도 청주시 상당구 용암1동,202101,27321,27123
4311173000,충청북도 청주시 상당구 용암2동,202101,18705,19226
4311231000,충청북도 청주시 서원구 남이면,202101,5282,4830
4311232000,충청북도 청주시 서원구 현도면,202101,1723,1616
4311251000,충청북도 청주시 서원구 사직1동,202101,3933,3763
4311252000,충청북도 청주시 서원구 사직2동,202101,6975,7315
